timestamp,pm2_5,pm10,no2,co,o3,so2,temp,humidity,aqi
2025-11-18 15:12:23+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:14:25+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:16:27+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,85,3
2025-11-18 15:18:28+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,86,3
2025-11-18 15:20:30+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,86,3
2025-11-18 15:22:31+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,86,3
2025-11-18 15:24:33+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,86,3
2025-11-18 15:26:35+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,86,3
2025-11-18 15:28:36+0700,31.19,31.94,8.77,409.72,35.08,2.75,16.97,87,3
2025-11-18 15:30:38+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,87,3
2025-11-18 15:32:40+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,87,3
2025-11-18 15:34:42+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:36:44+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:38:45+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:40:47+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 15:42:48+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 15:44:50+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 15:46:51+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:48:52+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:50:53+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:52:55+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:54:56+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:56:58+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,86,3
2025-11-18 15:58:59+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 16:01:00+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 16:03:02+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 16:05:03+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 16:07:04+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 16:09:05+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,86,3
2025-11-18 16:11:06+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,87,3
2025-11-18 16:13:07+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.97,87,3
2025-11-18 16:15:09+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,87,3
2025-11-18 16:17:10+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,87,3
2025-11-18 16:19:11+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,87,3
2025-11-18 16:21:12+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.96,87,3
2025-11-18 16:23:14+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.96,87,3
2025-11-18 16:25:15+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.96,87,3
2025-11-18 16:27:16+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.96,87,3
2025-11-18 16:29:17+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.96,87,3
2025-11-18 16:31:18+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,87,3
2025-11-18 16:33:19+0700,26.5,27.26,8.76,399.39,35.78,2.63,16.98,87,3
2025-11-18 16:35:20+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,87,2
2025-11-18 16:37:21+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,87,2
2025-11-18 16:39:22+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,87,2
2025-11-18 16:41:23+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,86,2
2025-11-18 16:43:24+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,86,2
2025-11-18 16:45:25+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,86,2
2025-11-18 16:47:26+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,86,2
2025-11-18 16:49:27+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,86,2
2025-11-18 16:51:28+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 16:53:29+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 16:55:30+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 16:57:31+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 16:59:32+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 17:01:34+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 17:03:35+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 17:05:36+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 17:07:37+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 17:09:38+0700,22.54,23.24,8.9,392.42,36.63,2.59,16.98,84,2
2025-11-18 17:11:39+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.98,83,2
2025-11-18 17:13:40+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.98,83,2
2025-11-18 17:15:41+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.98,83,2
2025-11-18 17:17:42+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.98,83,2
2025-11-18 17:19:43+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.98,83,2
2025-11-18 17:21:44+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.98,92,2
2025-11-18 17:23:45+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,92,2
2025-11-18 17:25:46+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,92,2
2025-11-18 17:27:46+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,92,2
2025-11-18 17:29:48+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,92,2
2025-11-18 17:31:49+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,89,2
2025-11-18 17:33:50+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,89,2
2025-11-18 17:35:51+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,89,2
2025-11-18 17:37:51+0700,22.54,23.24,8.9,392.42,36.63,2.59,15.97,89,2
2025-11-18 17:39:53+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,89,2
2025-11-18 17:41:55+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,89,2
2025-11-18 17:43:56+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,89,2
2025-11-18 17:45:57+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,89,2
2025-11-18 17:47:59+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,89,2
2025-11-18 17:50:00+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,89,2
2025-11-18 17:52:01+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,89,2
2025-11-18 17:54:02+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,89,2
2025-11-18 17:56:04+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,88,2
2025-11-18 17:58:05+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,88,2
2025-11-18 18:00:07+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,88,2
2025-11-18 18:02:08+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,88,2
2025-11-18 18:04:10+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,88,2
2025-11-18 18:06:11+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,88,2
2025-11-18 18:08:13+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.98,88,2
2025-11-18 18:10:15+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,91,2
2025-11-18 18:12:16+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,91,2
2025-11-18 18:14:17+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,91,2
2025-11-18 18:16:19+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,91,2
2025-11-18 18:18:20+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,83,2
2025-11-18 18:20:22+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,83,2
2025-11-18 18:22:23+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,83,2
2025-11-18 18:24:25+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,83,2
2025-11-18 18:26:26+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,83,2
2025-11-18 18:28:27+0700,19.55,20.22,8.89,389.53,37.69,2.45,15.97,83,2
2025-11-18 18:30:29+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.97,83,2
2025-11-18 18:32:30+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.97,83,2
2025-11-18 18:34:32+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.97,83,2
2025-11-18 18:36:34+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,83,2
2025-11-18 18:38:35+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:40:36+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:42:38+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:44:39+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:46:40+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:48:42+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:50:43+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:52:44+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:54:46+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:56:47+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 18:58:48+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:00:50+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:02:51+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:04:53+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:06:54+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:08:56+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:10:57+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:12:58+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:15:00+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:17:02+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:19:03+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:21:04+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:23:06+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:25:07+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:27:09+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:29:10+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:31:12+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:33:13+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:35:14+0700,17.37,18.07,8.59,387.1,39.2,2.25,15.98,84,2
2025-11-18 19:37:16+0700,15.26,15.97,8.16,380.6,40.87,2.14,15.96,84,2
2025-11-18 19:39:18+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:41:20+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:43:21+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:45:22+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:47:24+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:49:26+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:51:28+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:53:30+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:55:31+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:57:33+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 19:59:34+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.97,85,2
2025-11-18 20:01:36+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.97,85,2
2025-11-18 20:03:37+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.97,85,2
2025-11-18 20:05:38+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.97,85,2
2025-11-18 20:07:38+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.97,85,2
2025-11-18 20:09:39+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:11:40+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:13:41+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:15:42+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:17:44+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:19:45+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:21:46+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:23:48+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:25:49+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:27:50+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:29:50+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:31:53+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:33:54+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:35:55+0700,15.26,15.97,8.16,380.6,40.87,2.14,14.98,85,2
2025-11-18 20:37:56+0700,11.46,12.25,8.25,357.73,37.44,2.1,14.98,85,2
2025-11-18 20:39:57+0700,11.46,12.25,8.25,357.73,37.44,2.1,14.98,85,2
2025-11-18 20:41:59+0700,11.46,12.25,8.25,357.73,37.44,2.1,14.98,85,2
2025-11-18 20:44:00+0700,11.46,12.25,8.25,357.73,37.44,2.1,14.98,85,2
2025-11-18 20:46:01+0700,11.46,12.25,8.25,357.73,37.44,2.1,14.98,85,2
2025-11-18 20:48:03+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.97,87,2
2025-11-18 20:50:04+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.97,87,2
2025-11-18 20:52:07+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,87,2
2025-11-18 20:54:08+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,91,2
2025-11-18 20:56:12+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,91,2
2025-11-18 20:58:13+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,91,2
2025-11-18 21:00:14+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,91,2
2025-11-18 21:02:15+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,91,2
2025-11-18 21:04:17+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:06:18+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:14:59+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:17:00+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:19:02+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:21:13+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:23:15+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:25:16+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,95,2
2025-11-18 21:27:19+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,92,2
2025-11-18 21:29:21+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,92,2
2025-11-18 21:31:22+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,92,2
2025-11-18 21:33:24+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,92,2
2025-11-18 21:35:26+0700,11.46,12.25,8.25,357.73,37.44,2.1,13.98,92,2
2025-11-18 21:37:28+0700,10.31,11.1,7.75,356.22,39.63,1.97,13.98,90,2
2025-11-18 21:39:30+0700,10.31,11.1,7.75,356.22,39.63,1.97,13.98,90,2
2025-11-18 21:41:31+0700,10.31,11.1,7.75,356.22,39.63,1.97,13.98,90,2
